#{"t_start": 1744304959.7401228, "env_id": "None"}
r,l,t--1255.275305,215,2.233733
44.438352,202,260.026614
-673.312407,184,260.054985
-174.310602,197,260.085305
-687.445827,177,260.112342
-645.329055,174,260.137925
-713.235834,174,268.680382
-672.076963,186,268.709147
-678.448827,181,268.735923
-685.594041,177,268.762004
-6.418039,200,268.791314
-118.877509,197,271.271688
-104.658186,198,271.302366
-682.823654,177,271.32983
-733.0051,175,271.356693
-118.9104,197,271.387105
-750.478828,176,273.683292
-675.460472,175,273.70904
-98.951296,198,273.738146
-698.997889,175,273.763971
-87.638751,198,273.793016
-248.401319,197,275.934127
-185.826588,197,275.963413
-228.224643,197,275.992943
-171.900016,197,276.022056
-680.98502,175,276.048102
-652.973775,174,285.174125
-421.961033,206,285.204666
-98.403031,197,285.233662
-339.33181,200,285.263178
-231.415632,197,285.292288
-692.701162,175,287.444758
-298.669953,198,287.473973
-200.568652,197,287.502862
-921.332912,218,287.53496
-922.064977,218,287.567126
-756.007555,180,290.088769
-697.821105,177,290.116142
-541.167235,214,290.148806
-450.943189,207,290.179568
-925.718977,216,290.211524
-698.30784,176,292.343528
-782.437207,231,292.377761
-730.347129,228,292.411439
-701.519416,176,292.437494
-925.794474,214,292.469112
-807.400835,184,301.723509
-889.700907,231,301.760339
-722.830287,174,301.787385
-792.525518,183,301.815684
-776.691446,178,301.842967
-709.10053,173,303.981341
-105.254634,198,304.010648
-911.183728,216,304.042531
-700.938224,176,304.068512
-851.95009,233,304.103069
-337.07865,201,306.306178
-884.843798,232,306.340653
-715.618632,174,306.366411
-762.629672,180,306.393005
-926.428093,221,306.425583
-742.326368,176,308.929129
-932.967354,212,308.960599
-926.817163,223,308.993492
-929.260062,214,309.025175
-936.278172,219,309.057623
-169.845591,197,317.948672
-919.255465,216,317.981615
-756.224617,180,318.007948
-741.244581,179,318.034119
-170.154718,197,318.063097
-779.884391,182,320.563102
-48.986403,199,320.592437
-759.871998,177,320.618613
-71.422792,198,320.647788
-709.809817,173,320.673304
-924.573835,221,322.840428
-701.432375,175,322.866025
-700.081354,173,322.891291
-693.289453,176,322.916899
-691.22018,176,322.94249
-898.79444,220,325.448737
-697.502579,177,325.47675
-138.705436,197,325.506906
-391.442177,204,325.537059
-138.733892,197,325.566015
-756.089512,180,334.207621
-904.573133,220,334.240838
-78.929982,198,334.270148
-559.424608,217,334.302241
-696.368098,175,334.328163
-754.938509,177,336.796302
-808.0234,232,336.832154
-739.789248,176,336.859247
-895.731427,214,336.892343
-889.416952,231,336.927578
-728.881597,175,339.050721
-71.016242,198,339.080209
-230.958318,198,339.109066
-705.588211,173,339.134358
-837.891511,233,339.168383
-703.267295,174,341.345118
-853.281797,233,341.380597
-697.87776,177,341.407132
-932.409806,213,341.438964
-930.762946,214,341.470737
-887.865923,231,350.576254
-920.438753,215,350.608852
-70.547101,198,350.638076
-888.11312,231,350.672164
-864.497785,232,350.706485
-920.781636,215,352.883757
-919.641614,213,352.916107
-702.645739,175,352.942422
-756.239002,180,352.969348
-928.068575,218,353.002002
-144.096326,197,355.532626
-703.692257,174,355.558738
-741.43966,179,355.586093
-849.875264,231,355.620336
-930.639766,213,355.651973
-923.066178,221,357.801193
-225.379613,198,357.831015
-699.73469,176,357.856996
-698.989599,175,357.882966
-926.904506,220,357.915294
-696.344839,176,367.121607
-920.286896,216,367.160997
-923.024527,221,367.194827
-710.580584,174,367.220244
-755.648463,180,367.24647
-935.24396,213,369.360002
-882.034351,232,369.394855
-681.388373,225,369.428207
-693.243283,177,369.454481
-694.159964,177,369.480675
-713.28523,177,371.935058
-692.692929,174,371.96168
-727.166739,178,371.988796
-727.174557,178,372.015854
-687.144701,177,372.043098
-922.283422,215,374.151895
-693.833363,177,374.17786
-643.059219,222,374.210314
-712.470994,177,374.236187
-689.880065,174,374.261627
-693.722529,175,383.021916
-704.646459,174,383.048587
-21.464247,200,383.07799
-706.945249,174,383.103682
-917.543969,214,383.135385
-916.055727,213,385.726451
-784.364012,231,385.760417
-693.483233,175,385.786273
-714.90991,227,385.819638
-178.885722,197,385.84855
-698.262369,174,387.958417
-727.085396,178,387.984543
-771.240695,231,388.018315
-923.863191,214,388.049675
-791.97354,183,388.076414
-46.820201,199,390.567757
-689.680175,175,390.594582
-693.230183,176,390.62064
-691.642924,176,390.646761
-689.765863,174,390.67254
-906.945398,216,399.597862
-887.73735,214,399.629484
-689.996884,176,399.655278
-698.356367,176,399.681048
-893.126243,221,399.713553
-699.765301,175,402.190006
-698.5083,176,402.21691
-727.031064,178,402.244179
-886.840188,231,402.279735
-697.051733,175,402.305765
-727.129798,178,404.405388
-900.423793,216,404.437102
-896.148716,217,404.468926
-689.464042,174,404.494331
-834.165167,232,404.528316
-688.812404,174,406.968373
-690.558931,176,406.995075
-694.831837,175,407.021684
-689.788696,176,407.04835
-911.245016,215,407.08118
-469.693934,210,415.951415
-675.54661,175,415.97706
-685.9693,174,416.002638
-661.94924,174,416.028131
-661.014013,174,416.053478
-698.580219,176,418.161598
-914.197325,216,418.193383
-430.547724,206,418.223703
-688.297343,174,418.249228
-689.923639,176,418.274939
-904.361677,220,420.746341
-900.197715,223,420.778817
-333.971752,200,420.80799
-185.714036,197,420.836639
-686.842024,175,420.862175
-910.31156,217,422.969727
-534.6651,215,423.001272
-704.343243,175,423.026819
-917.155076,226,423.059967
-692.783982,175,423.085649
-380.399005,203,425.542992
-924.678732,223,425.577104
-20.993637,200,425.606584
-910.514654,217,425.638401
-434.813538,206,425.668612
-739.311879,177,434.482077
-945.065075,213,434.513517
-547.426182,215,434.545073
-571.915973,217,434.577025
-726.569558,178,434.603166
-917.766353,216,437.087134
-468.456171,210,437.119225
-695.280579,176,437.146135
-726.986402,178,437.173181
-695.740574,175,437.199428
-741.580559,179,439.309803
-697.859276,175,439.335372
-698.921166,176,439.361021
-916.025241,226,439.394004
-712.656713,174,439.419437
-698.938635,174,441.524827
-695.638221,174,441.550483
-712.426805,177,441.576547
-921.830806,214,441.608076
-718.100712,175,441.633977
-901.978334,213,450.813077
-720.505476,175,450.838929
-909.057351,218,450.870997
-756.039905,180,450.897399
-702.690865,174,450.922985
-688.143334,177,453.012814
-904.447329,228,453.046274
-407.271088,205,453.076307
-613.523472,221,453.108669
-901.793074,217,453.140273
-895.412308,214,455.613311
-904.247821,217,455.645394
-711.805318,175,455.670925
-690.366501,175,455.696532
-126.252929,198,455.725463
-692.198087,174,457.83258
-696.804307,226,457.865766
-773.958974,231,457.899451
-694.155203,174,457.924865
-904.812664,217,457.956654
-465.078676,210,467.132752
-689.932018,176,467.159665
-754.830298,230,467.194376
-695.421846,174,467.219977
-701.141305,174,467.245633
-901.325608,218,469.352796
-704.560595,175,469.378563
-694.989338,174,469.403983
-689.648994,176,469.42962
-690.256762,176,469.455445
-785.995044,231,471.938378
-786.326837,231,471.974052
-691.567695,174,472.000894
-712.745559,177,472.027999
-677.831017,175,472.054699
-689.922528,176,474.195523
-916.691728,223,474.229603
-880.145168,217,474.261687
-694.016537,176,474.287741
-884.862009,214,474.319361
-79.309898,198,483.115917
-876.059218,232,483.150096
-137.630285,197,483.178945
-46.699536,199,483.208091
-674.978725,175,483.233601
-698.854491,176,485.700984
-909.356557,216,485.732692
-104.178071,198,485.761711
-676.322521,175,485.787317
-909.355901,216,485.819063
-866.178478,232,487.92837
-876.056722,231,487.962233
-902.099544,227,487.995632
-223.312081,198,488.024861
-693.607753,174,488.050308
-667.095877,174,490.545179
-696.012974,174,490.571469
-893.269548,220,490.604109
-694.518877,174,490.629929
-868.846932,216,490.661755
-699.018079,174,499.471327
-678.29571,175,499.497298
-883.262867,228,499.531136
-682.485186,175,499.557196
-699.54296,175,499.583164
-669.73595,174,502.053848
-660.629968,174,502.080603
-862.621341,216,502.113859
-883.348303,219,502.146611
-693.544439,175,502.172309
-220.935306,198,504.291301
-864.283236,217,504.32333
-660.740374,174,504.348825
-328.789707,201,504.378477
-882.387332,225,504.411545
-698.694137,174,506.895975
-671.323127,174,506.922696
-859.226278,229,506.9578
-702.249052,175,506.984717
-694.541539,174,507.011452
-869.275555,215,515.913453
-848.509106,230,515.947706
-892.915616,221,515.980251
-868.298217,215,516.011985
-707.102628,175,516.037802
-276.678206,199,518.148002
-661.632985,174,518.173473
-902.610002,220,518.205754
-863.809044,228,518.239221
-866.521878,215,518.270896
-668.5079,174,520.739636
-869.106413,227,520.772682
-887.625002,222,520.805068
-689.910523,176,520.830524
-860.167303,228,520.863513
-898.0751,220,522.98581
-191.283934,198,523.014928
-889.057149,220,523.047279
-658.846403,174,523.072745
-693.783243,175,523.098456
-702.055805,174,532.363451
-660.59399,174,532.389243
-654.498141,174,532.414843
-656.402297,174,532.440452
-711.106721,175,532.466244
-214.959741,198,534.588703
-681.961913,174,534.614363
-881.422218,223,534.6471
-844.026511,218,534.679052
-846.924768,220,534.711704
-637.971381,173,537.195874
-638.742828,173,537.222501
-258.938897,199,537.253135
-692.368009,176,537.28015
-647.834786,173,537.305939
-841.177435,223,539.417387
-627.137085,173,539.442509
-636.722085,173,539.467665
-621.423515,173,539.492719
-679.36168,174,539.518125
-627.665505,173,541.968131
-843.210087,224,542.00258
-894.16195,225,542.037041
-870.981328,224,542.071482
-677.858307,175,542.0983
-872.757044,231,550.971137
-842.202377,232,551.006157
-625.775629,173,551.031438
-674.592223,176,551.05722
-841.072332,232,551.091018
-632.707063,173,553.303911
-669.343247,174,553.330883
-672.368687,176,553.359733
-843.19463,220,553.394251
-280.218627,199,553.425045
-837.322558,220,556.500176
-89.039834,198,556.529864
-851.667273,218,556.563977
-233.192737,198,556.593952
-650.424568,173,556.619898
-620.242626,173,558.912266
-896.71554,224,558.946478
-627.418587,173,558.972633
-149.070682,198,559.002509
-840.406164,220,559.035679
-662.845891,178,568.043466
-602.166738,174,568.071324
-664.505155,176,568.097755
-664.555201,179,568.124063
-882.30098,229,568.157757
-588.475815,175,570.264064
-816.227357,226,570.297907
-660.950309,175,570.324089
-662.722452,176,570.350425
-656.88645,178,570.376924
-808.903255,227,572.853105
-163.332456,198,572.883711
-660.130764,176,572.910876
-814.456797,227,572.946011
-806.276976,227,572.979796
-616.764048,174,575.096655
-53.08423,197,575.125533
-314.025169,200,575.154797
-624.289518,174,575.180348
-583.935814,175,575.205959
-780.258512,231,584.305261
-569.151455,177,584.333255
-570.900355,177,584.360365
-401.540634,204,584.391461
-635.753063,175,584.418075
-759.51385,232,586.575275
-576.034839,177,586.601566
-769.662154,231,586.635695
-573.518659,177,586.661924
-764.596907,231,586.695995
-587.339236,176,588.817484
29.237845,200,588.846824
-586.909048,176,588.872682
-335.567111,200,588.90211
-627.32207,175,588.92779
-639.34085,178,591.407471
-541.436957,180,591.433976
-627.247099,182,591.460762
-377.996095,207,591.491238
-588.760128,177,591.517312
-761.478134,232,600.310906
-642.620066,177,600.33698
-548.664856,179,600.363116
-609.886181,175,600.388606
-592.328336,176,600.414263
-132.509047,198,602.900378
-559.59734,178,602.927742
-208.423232,199,602.957747
-641.00157,175,602.983396
-408.799658,206,603.013631
-760.100523,232,605.137175
7.178291,198,605.166063
-637.63528,180,605.192543
-564.226973,178,605.218629
-633.799896,176,605.244429
-121.536595,198,607.720616
-23.709934,197,607.751075
-642.642294,177,607.7784
-589.488267,176,607.805481
-538.723725,180,607.833231
-9.378713,197,616.39966
-596.024195,176,616.425578
-567.01924,178,616.45189
-705.905146,233,616.486302
-636.877949,176,616.512705
-286.872259,199,618.61913
-551.631053,179,618.645307
-107.413015,198,618.674123
-329.505912,201,618.703466
147.385136,205,618.733294
-71.33573,197,621.212736
-728.379412,232,621.247111
-574.923055,177,621.273218
-9.077912,197,621.302176
-619.06973,175,621.32796
43.232322,199,623.432987
-638.895737,179,623.459185
31.253694,198,623.488043
-698.507913,233,623.522155
124.197704,204,623.551929
-564.897748,178,632.739317
16.01119,198,632.768573
54.518062,200,632.79772
199.585141,205,632.827504
200.559508,205,632.857223
-286.577459,200,634.96698
-633.835992,181,634.993506
-643.32092,177,635.019334
-638.034335,175,635.044825
-564.896688,178,635.070669
-639.331665,178,637.70497
-568.133623,178,637.732312
-628.951559,181,637.760067
104.827495,203,637.790415
-313.151091,202,637.820076
-561.75233,178,639.940583
-615.805606,175,639.966004
-644.705001,176,639.991535
-546.512138,179,640.017439
-113.834339,198,640.046174
-718.175935,232,642.541061
-70.685212,197,642.572098
-643.280718,178,642.599418
-361.28151,203,642.63065
-570.912893,177,642.657724
-644.746225,174,651.793914
-639.517337,174,651.819468
-562.923738,177,651.845424
-580.288788,176,651.871287
-637.601706,180,651.897682
-643.626396,179,653.998888
-578.085008,176,654.024748
20.112442,199,654.054027
-648.988481,174,654.079455
-638.740673,180,654.1059
-152.894111,198,656.602823
-555.359189,178,656.628773
-361.334788,203,656.65886
-554.060978,178,656.685199
-23.6165,197,656.71401
-270.595077,199,658.848582
-315.976452,201,658.878495
-156.731444,198,658.907827
-640.846342,175,658.933421
-597.184901,175,658.958953
-691.893639,230,668.342568
-302.172138,200,668.372706
-546.027732,179,668.399379
-45.426088,197,668.428222
-640.921705,175,668.453779
-256.116246,199,670.588496
-758.761615,232,670.62261
-591.455112,175,670.648389
-755.218174,232,670.682415
-643.747673,177,670.708427
-606.781889,175,673.196665
-617.101554,174,673.223553
-615.334154,174,673.250218
-45.703137,197,673.280506
-211.429663,199,673.309875
-231.064442,199,675.440765
-593.777688,175,675.466517
-647.906719,175,675.492195
-314.136252,200,675.521607
-589.991426,175,675.547225
-558.203907,178,684.686245
-647.709412,175,684.713618
-646.30602,176,684.740547
-557.990891,178,684.76777
-455.792636,210,684.799863
-207.375249,199,686.928398
-570.905802,177,686.954446
-351.850092,202,686.984309
-643.287568,177,687.010581
-574.575486,177,687.037965
-568.359893,177,689.157349
-647.482506,175,689.18313
-572.504385,177,689.209137
-643.78992,228,689.242972
-69.457372,197,689.272429
-378.748257,204,691.809659
-644.289813,176,691.835886
-648.550104,175,691.861993
-32.466482,197,691.89121
-303.782614,200,691.921044
-644.970297,176,700.873796
-333.140247,201,700.903811
-9.00791,197,700.932785
-639.163386,174,700.9586
-278.179063,199,700.987782
-36.86791,197,703.496313
-648.334158,177,703.523638
-579.319616,176,703.549746
-261.775311,199,703.579198
-82.578981,197,703.608286
-644.554522,178,705.733579
-264.694988,199,705.763025
-283.640573,199,705.792496
-640.270563,179,705.819057
-178.375666,199,705.848591
-650.978528,176,708.340808
-25.951095,197,708.371231
-649.65083,176,708.398357
-642.86445,179,708.425982
-652.264974,226,708.45999
-645.780215,175,717.403963
34.167713,199,717.433515
-674.865921,227,717.467117
-649.630129,176,717.493033
-355.236909,201,717.522699
-101.098637,198,720.024856
-581.146934,176,720.052849
-650.05379,177,720.080047
-573.549984,176,720.10699
-75.52006,197,720.137144
-648.561333,177,722.25296
-579.32025,176,722.27868
-685.811592,229,722.312182
-643.720758,178,722.338381
-563.917069,177,722.364288
-256.619312,199,724.480675
-643.648709,175,724.506726
-384.532605,204,724.537081
-215.238159,198,724.566603
-567.358352,177,724.593
-646.303403,176,727.081716
-143.895899,198,727.111122
-48.273557,197,727.14034
-645.658697,175,727.166256
-647.652346,176,727.192182
-85.182496,197,736.024986
-51.136448,197,736.054606
-645.656407,175,736.080744
-637.99498,175,736.106549
-622.723859,175,736.132085
-593.914159,175,738.625896
-91.057039,198,738.65642
-695.194644,228,738.690671
-280.089738,199,738.720145
-643.309645,175,738.745973
-561.04844,177,740.891915
-75.651744,197,740.921286
-220.129752,199,740.951031
-244.519726,199,740.980666
-175.272854,199,741.010184
-98.913655,198,743.52814
-626.885214,175,743.555195
-64.159471,197,743.585736
-633.047869,175,743.612908
-275.3954,199,743.643475
-646.25006,176,752.760635
-590.202825,176,752.78753
-630.939486,175,752.813567
-618.843875,176,752.839701
-644.82492,176,752.865845
-631.288779,175,754.987674
-255.718385,199,755.017189
-127.166767,198,755.046408
-628.906218,175,755.072207
-633.606715,175,755.098147
-630.793258,175,757.587315
-641.449369,175,757.613221
-649.020989,179,757.639795
-648.320811,176,757.665861
-126.937582,198,757.695105
-613.578071,177,759.816116
-297.981945,199,759.845522
-204.197122,198,759.874653
-615.445369,177,759.900854
-644.611555,176,759.926806
-174.071736,198,769.227084
-218.98905,198,769.257437
-619.50694,176,769.283496
-277.608051,199,769.313063
-236.714973,198,769.342606
-164.573191,198,771.500659
-574.251806,217,771.532913
-57.988594,197,771.562035
-46.532509,197,771.591167
-462.388479,208,771.622063
-463.123557,208,774.15223
-613.618421,176,774.179642
-715.014055,229,774.215049
-646.323446,176,774.241155
-630.453294,176,774.26719
-215.684578,198,776.400187
-640.690693,176,776.426599
-648.182803,177,776.452959
-645.868985,178,776.479622
-620.158812,176,776.505932
-520.585668,213,785.816476
-136.329808,198,785.847708
-622.102932,176,785.87488
-634.249942,176,785.902006
-640.478841,179,785.929624
-337.739226,201,788.072181
-561.358155,177,788.09819
-630.462882,175,788.123878
-628.472757,175,788.149707
-642.880959,223,788.182908
-583.193774,176,790.301681
-579.372204,176,790.327517
-627.684013,175,790.353154
-642.621917,176,790.378861
-636.578374,176,790.404583
-181.018839,199,792.916783
-589.628231,175,792.942586
-618.257515,175,792.96845
-122.755923,198,792.997701
-630.355693,175,793.023618
-605.147544,175,801.953263
-576.655832,176,801.980308
-634.087138,175,802.006147
-415.690046,206,802.036516
-644.155282,176,802.06245
-316.965419,200,804.583148
-566.44383,177,804.609625
-38.378869,196,804.638523
-554.388625,178,804.664711
-630.373158,175,804.690461
-631.120042,175,806.801696
-75.613281,197,806.830795
-628.720672,175,806.856654
-145.138656,198,806.885892
-616.287268,175,806.912014
60.391831,200,809.410552
-524.339833,213,809.443584
-619.915856,175,809.470678
-635.856511,176,809.497352
-586.046283,176,809.523319
-569.572119,177,818.500415
-128.789101,198,818.529658
-383.914546,202,818.559535
-205.717648,198,818.588778
-246.243002,199,818.618087
-633.895699,175,821.092218
-587.240287,177,821.119477
-645.462616,175,821.146401
-621.920751,175,821.173276
-331.672738,200,821.204343
-622.485123,175,823.342911
-557.34384,178,823.369037
-117.128088,198,823.398016
-56.508202,197,823.426895
-115.610546,198,823.455786
-636.098046,175,825.564801
-642.941381,176,825.590832
-648.067322,176,825.61673
-172.489879,198,825.645924
-92.929498,197,825.674792
-590.512236,176,828.134607
-73.768263,197,828.163374
-194.076714,199,828.192425
-642.163554,176,828.218183
-435.49517,206,828.248511
-175.571525,199,837.12797
-618.239199,176,837.154843
-582.107733,176,837.181115
-361.899494,201,837.211074
-592.466651,218,837.243699
-646.551352,175,839.71662
-652.312346,175,839.743493
-219.400587,199,839.772802
-355.76512,201,839.80227
-607.797207,175,839.827803
-184.362463,198,841.954099
-192.74614,199,841.983334
-611.176735,175,842.00882
-185.202892,198,842.037769
-191.526191,199,842.066948
-613.717467,176,844.613361
-644.841702,176,844.640993
-512.633049,212,844.673749
-576.059926,177,844.700954
-622.877978,175,844.727043
-417.681051,204,853.500346
-617.55855,176,853.526171
-626.997396,176,853.552073
-399.218307,203,853.581956
-632.13249,176,853.607766
-84.825486,197,856.095486
-299.373476,199,856.127525
-167.747825,198,856.157952
-642.918843,176,856.185042
-167.702419,199,856.215482
-435.69154,206,858.336885
